company_name,company_category_list,investor_name,funding_round_type,funding_round_code,funded_at,raised_amount_usd
Access Closure,Health Care,New Leaf Venture Partners,venture,NA,2012-01-01,2795000
Access Closure,Health Care,ONSET Ventures,venture,NA,2012-10-01,998100
Access Closure,Health Care,Three Arch Partners,venture,NA,2012-10-01,998100
Access Closure,Health Care,Three Arch Partners,venture,NA,2012-01-01,2795000
Access Integrated Healthcare,Health and Wellness|Health Care|Services,Victory Park Capital,undisclosed,NA,2015-09-30,5e+07
Access MediQuip,Health Care,Water Street Healthcare Partners,private_equity,NA,2013-01-13,46900000
Acclaris Holdings,Development Platforms|Health Care|Software,Updata Partners,venture,A,2004-07-21,5e+06
Accolade,Health and Wellness|Health Care|Healthcare Services,Accretive LLC,venture,B,2010-06-29,16944444
Accolade,Health and Wellness|Health Care|Healthcare Services,Accretive LLC,venture,A,2007-02-01,2e+07
Accolade,Health and Wellness|Health Care|Healthcare Services,Carrick Capital Partners,venture,D,2013-12-22,3e+07
Accolade,Health and Wellness|Health Care|Healthcare Services,Comcast Ventures,venture,D,2013-12-22,3e+07
Accolade,Health and Wellness|Health Care|Healthcare Services,Comcast Ventures,venture,B,2010-06-29,16944444
Accolade,Health and Wellness|Health Care|Healthcare Services,McKesson Ventures,venture,E,2015-07-16,22500000
Accolade,Health and Wellness|Health Care|Healthcare Services,Oak Hill Capital Partners,venture,D,2013-12-22,3e+07
Accolade,Health and Wellness|Health Care|Healthcare Services,Oak Hill Capital Partners,venture,B,2010-06-29,16944444
Accordion Health,Big Data Analytics|Health Care Information Technology|SaaS,National Science Foundation,seed,NA,2014-07-02,150000
Accountable,B2B|Cloud Computing|Enterprises|Health and Wellness|Health Care|Network Security|SaaS,Rock Health,seed,NA,2014-08-18,NA
Accountable,B2B|Cloud Computing|Enterprises|Health and Wellness|Health Care|Network Security|SaaS,Techstars,seed,NA,2013-08-01,158000
Accuitis,Health and Wellness,Georgia Research Alliance,venture,NA,2015-11-23,1e+06
Accumen,Health Care|Hospitals,Accretive LLC,venture,A,2011-06-01,6700000
AcelRx Pharmaceuticals,Biotechnology|Health Care,Hercules Technology Growth Capital,debt_financing,NA,2013-12-19,4e+07
Acera Surgical,Health Care,MTC Software,seed,NA,2013-08-08,6e+05
Achaogen,Biotechnology|Health Care,5AM Ventures,venture,D,2013-03-22,18905707
Achaogen,Biotechnology|Health Care,5AM Ventures,venture,B,2006-10-10,2.6e+07
Achaogen,Biotechnology|Health Care,5AM Ventures,venture,C,2010-04-07,5.6e+07
Achaogen,Biotechnology|Health Care,Alta Partners,venture,D,2013-03-22,18905707
Achaogen,Biotechnology|Health Care,Alta Partners,venture,C,2010-04-07,5.6e+07
Achaogen,Biotechnology|Health Care,ARCH Venture Partners,venture,D,2013-03-22,18905707
Achaogen,Biotechnology|Health Care,ARCH Venture Partners,venture,B,2006-10-10,2.6e+07
Achaogen,Biotechnology|Health Care,ARCH Venture Partners,venture,C,2010-04-07,5.6e+07
Achaogen,Biotechnology|Health Care,Domain Associates,venture,D,2013-03-22,18905707
Achaogen,Biotechnology|Health Care,Domain Associates,venture,B,2006-10-10,2.6e+07
Achaogen,Biotechnology|Health Care,Domain Associates,venture,C,2010-04-07,5.6e+07
Achaogen,Biotechnology|Health Care,Frazier Healthcare Partners,venture,D,2013-03-22,18905707
Achaogen,Biotechnology|Health Care,Frazier Healthcare Partners,venture,C,2010-04-07,5.6e+07
Achaogen,Biotechnology|Health Care,Venrock,venture,D,2013-03-22,18905707
Achaogen,Biotechnology|Health Care,Venrock,venture,B,2006-10-10,2.6e+07
Achaogen,Biotechnology|Health Care,Venrock,venture,C,2010-04-07,5.6e+07
Achaogen,Biotechnology|Health Care,Venrock,venture,A,2004-08-01,15700000
Achaogen,Biotechnology|Health Care,Versant Ventures,venture,D,2013-03-22,18905707
Achaogen,Biotechnology|Health Care,Versant Ventures,venture,B,2006-10-10,2.6e+07
The Activity Exchange (AchieveMint),Health and Wellness|Health Care|mHealth|Mobile,Asset Management Ventures (AMV),seed,NA,2012-01-01,NA
The Activity Exchange (AchieveMint),Health and Wellness|Health Care|mHealth|Mobile,Rock Health,seed,NA,2012-01-01,NA
Achillion Pharmaceuticals,Biotechnology|Health Care,Advent International,venture,NA,2002-01-28,4.1e+07
Achillion Pharmaceuticals,Biotechnology|Health Care,Atlas Venture,venture,NA,2002-01-28,4.1e+07
Achillion Pharmaceuticals,Biotechnology|Health Care,Bear Stearns,venture,NA,2002-01-28,4.1e+07
Achillion Pharmaceuticals,Biotechnology|Health Care,Clarus Ventures,venture,NA,2010-08-18,50100000
Achillion Pharmaceuticals,Biotechnology|Health Care,Connecticut Innovations,venture,NA,2002-01-28,4.1e+07
Achillion Pharmaceuticals,Biotechnology|Health Care,Domain Associates,venture,NA,2010-08-18,50100000
Achillion Pharmaceuticals,Biotechnology|Health Care,ING Furman Selz Asset Management,venture,NA,2002-01-28,4.1e+07
Achillion Pharmaceuticals,Biotechnology|Health Care,KBL Healthcare Ventures,venture,NA,2002-01-28,4.1e+07
Achillion Pharmaceuticals,Biotechnology|Health Care,Oakwood Medical Investors,venture,NA,2002-01-28,4.1e+07
Achillion Pharmaceuticals,Biotechnology|Health Care,Pappas Ventures,venture,NA,2010-08-18,50100000
Achillion Pharmaceuticals,Biotechnology|Health Care,Quaker BioVentures,venture,NA,2010-08-18,50100000
Achillion Pharmaceuticals,Biotechnology|Health Care,SG Capital Partners,venture,NA,2002-01-28,4.1e+07
Acorda Therapeutics,Biotechnology|Health Care,Cross Atlantic Partners,venture,C,2003-05-20,55300000
Acorda Therapeutics,Biotechnology|Health Care,Easton Capital,venture,C,2003-05-20,55300000
Acorda Therapeutics,Biotechnology|Health Care,Forward Ventures,venture,C,2003-05-20,55300000
Acorda Therapeutics,Biotechnology|Health Care,J.P. Morgan Securities Inc.,venture,C,2003-05-20,55300000
Acorda Therapeutics,Biotechnology|Health Care,MPM Capital,venture,C,2003-05-20,55300000
ACT Biotech,Biotechnology|Health and Wellness|Medical|Pharmaceuticals,NGN Capital,venture,A,2008-05-06,6567000
Activate Healthcare,Health Care,Spring Mountain Capital,venture,NA,2015-06-29,NA
Activate Healthcare,Health Care,Spring Mountain Capital,undisclosed,NA,2014-09-03,NA
ActivBiotics,Health Care|Medical|Therapeutics,Delphi Ventures,venture,A,2002-01-10,1.7e+07
ActivBiotics,Health Care|Medical|Therapeutics,HealthCare Ventures,venture,A,2002-01-10,1.7e+07
ActivBiotics,Health Care|Medical|Therapeutics,Vanderbilt University,venture,A,2002-01-10,1.7e+07
ActualMeds,Health Care,Connecticut Innovations,seed,NA,2014-05-16,4e+05
AcuFocus,Health Care,Accuitive Medical Ventures,venture,NA,2011-11-29,6.5e+07
AcuFocus,Health Care,Accuitive Medical Ventures,venture,D,2007-01-26,1.8e+07
AcuFocus,Health Care,Accuitive Medical Ventures,venture,NA,2014-09-03,2.1e+07
AcuFocus,Health Care,Bausch & Lomb,venture,NA,2011-11-29,6.5e+07
AcuFocus,Health Care,Bausch & Lomb,venture,D,2007-01-26,1.8e+07
AcuFocus,Health Care,Bausch & Lomb,private_equity,NA,2007-01-16,NA
AcuFocus,Health Care,The Carlyle Group,venture,NA,2011-11-29,6.5e+07
AcuFocus,Health Care,The Carlyle Group,venture,D,2007-01-26,1.8e+07
AcuFocus,Health Care,The Carlyle Group,venture,NA,2014-09-03,2.1e+07
AcuFocus,Health Care,HealthCare Royalty Partners,venture,NA,2011-11-29,6.5e+07
AcuFocus,Health Care,HealthCare Royalty Partners,venture,NA,2014-09-03,2.1e+07
AcuFocus,Health Care,Medtronic,venture,NA,2011-11-29,6.5e+07
AcuFocus,Health Care,Medtronic,venture,NA,2014-09-03,2.1e+07
AcuFocus,Health Care,Pequot Capital,venture,D,2007-01-26,1.8e+07
AcuFocus,Health Care,SV Life Sciences,venture,NA,2011-11-29,6.5e+07
AcuFocus,Health Care,SV Life Sciences,venture,D,2007-01-26,1.8e+07
AcuFocus,Health Care,SV Life Sciences,venture,NA,2014-09-03,2.1e+07
AcuFocus,Health Care,Three Arch Partners,venture,D,2007-01-26,1.8e+07
AcuFocus,Health Care,Versant Ventures,venture,NA,2011-11-29,6.5e+07
AcuFocus,Health Care,Versant Ventures,venture,D,2007-01-26,1.8e+07
AcuFocus,Health Care,Versant Ventures,venture,NA,2014-09-03,2.1e+07
Acuity Pharmaceuticals,Health Care|Pharmaceuticals|Technology,Ben Franklin Technology Partners of Southeastern Pennsylvania,venture,B,2004-10-07,1.5e+07
Acuity Pharmaceuticals,Health Care|Pharmaceuticals|Technology,BioAdvance,venture,B,2004-10-07,1.5e+07
Acuity Pharmaceuticals,Health Care|Pharmaceuticals|Technology,Johnson & Johnson Development Corporation,venture,B,2004-10-07,1.5e+07
Acuity Pharmaceuticals,Health Care|Pharmaceuticals|Technology,Och-Ziff Capital Management,venture,B,2004-10-07,1.5e+07
Acuity Pharmaceuticals,Health Care|Pharmaceuticals|Technology,Psilos Group,venture,B,2004-10-07,1.5e+07
Acumen Pharmaceuticals,Biotechnology|Health Diagnostics,NeuroVentures,venture,NA,2006-08-17,1500000
Acupera,Health Care,Lightspeed Venture Partners,venture,A,2014-08-12,4e+06
AD PathLabs,Health Care|Medical|Technology,Blue Chip Venture Company,venture,C,2003-02-10,8900000
AD PathLabs,Health Care|Medical|Technology,Forrest Binkley & Brown,venture,C,2003-02-10,8900000
AD PathLabs,Health Care|Medical|Technology,Pacific Venture Group,venture,C,2003-02-10,8900000
Adamas Pharmaceuticals,Health Care,DAG Ventures,venture,D,2009-10-01,4e+07
Adamas Pharmaceuticals,Health Care,Mohr Davidow Ventures,venture,D,2009-10-01,4e+07
Adamas Pharmaceuticals,Health Care,Mohr Davidow Ventures,venture,B,2005-05-01,2.1e+07
Adamas Pharmaceuticals,Health Care,Northgate Capital,venture,D,2009-10-01,4e+07
Adaptive Biotechnologies,Bio-Pharm|Biotechnology|Health Care,Rock Springs Capital,venture,F,2015-05-07,1.95e+08
Adaptive Biotechnologies,Bio-Pharm|Biotechnology|Health Care,Viking Global Investors,venture,D,2014-04-15,104999480
Adarza BioSystems,Biotechnology|Health Diagnostics,BioGenerator,undisclosed,NA,2013-04-17,NA
Adarza BioSystems,Biotechnology|Health Diagnostics,Cultivation Capital,venture,A,2014-10-02,6800000
Adarza BioSystems,Biotechnology|Health Diagnostics,Serra Ventures,venture,A,2014-06-04,2e+05
Adarza BioSystems,Biotechnology|Health Diagnostics,St. Louis Arch Angels,undisclosed,NA,2013-04-17,NA
Addapp,Fitness|Health and Wellness|Health Care|Personal Health|Software,Launchpad Digital Health,seed,NA,2014-04-04,1800000
Addiction Campuses of America,Health Care,Fulcrum Equity Partners,venture,A,2014-05-28,3800000
Addiction Campuses of America,Health Care,Harpeth Fund Advisors,venture,A,2014-05-28,3800000
Addiction Campuses of America,Health Care,United Community Banks,venture,B,2014-10-23,NA
AddressHealth,Child Care|Health and Wellness|Health Care|Medical,Unitus Seed Fund,venture,NA,2014-06-20,NA
Admittance Technologies,Health Care,Texas Venture Labs,venture,NA,2013-01-19,1990000
Admittance Technologies,Health Care,Texas Wide Open for Business,venture,NA,2013-01-19,1990000
Admittance Technologies,Health Care,UT Horizon Fund,venture,NA,2015-06-24,3896000
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Atlas Venture,venture,B,2006-06-26,2.7e+07
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Atlas Venture,venture,A,2003-01-01,1.3e+07
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Atlas Venture,venture,C,2007-08-07,15500000
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Flagship Ventures,venture,B,2006-06-26,2.7e+07
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Flagship Ventures,venture,A,2003-01-01,1.3e+07
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Flagship Ventures,venture,C,2007-08-07,15500000
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Polaris Partners,venture,B,2006-06-26,2.7e+07
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Polaris Partners,venture,A,2003-01-01,1.3e+07
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Polaris Partners,venture,C,2007-08-07,15500000
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Venrock,venture,B,2006-06-26,2.7e+07
Adnexus,Biotechnology|Health Care|Medical|Therapeutics,Venrock,venture,C,2007-08-07,15500000
Adora,Health and Wellness|Medical|Medical Devices,Draper Associates,seed,NA,2015-03-01,223828
Adreima,Health Care|Hospitals|Medical,Bregal Sagemount,debt_financing,NA,2013-08-20,NA
Adreima,Health Care|Hospitals|Medical,Capital One,debt_financing,NA,2013-08-20,NA
Advance Health,Health Care|Information Technology|Medical|Pharmaceuticals,"Choate, Hall & Stewart",venture,NA,2015-01-27,4e+07
Advance Health,Health Care|Information Technology|Medical|Pharmaceuticals,Noro-Moseley Partners,venture,NA,2015-01-27,4e+07
Advance Health,Health Care|Information Technology|Medical|Pharmaceuticals,Summit Partners,venture,NA,2015-01-27,4e+07
ADVANCE Medical,Health Care,Aberdare Ventures,private_equity,NA,2013-09-04,2e+07
ADVANCE Medical,Health Care,Arboretum Ventures,private_equity,NA,2013-09-04,2e+07
ADVANCE Medical,Health Care,Venrock,private_equity,NA,2013-09-04,2e+07
ADVANCE Medical,Health Care,Venrock,venture,A,2011-05-31,6e+06
Advanced Animal Diagnostics,Biotechnology|Health Diagnostics,Cultivian Sandbox Ventures,venture,C,2014-12-08,1.5e+07
Advanced Animal Diagnostics,Biotechnology|Health Diagnostics,Intersouth Partners,venture,B,2011-03-15,1.1e+07
Advanced Animal Diagnostics,Biotechnology|Health Diagnostics,Intersouth Partners,venture,B,2013-04-10,6e+06
Advanced Animal Diagnostics,Biotechnology|Health Diagnostics,Kansas Bioscience Authority,venture,C,2014-12-08,1.5e+07
Advanced Catheter Therapies,Biotechnology|Health Care|Life Sciences,Blank Slate Ventures,venture,B,2014-08-20,3400000
Advanced Catheter Therapies,Biotechnology|Health Care|Life Sciences,Chattanooga Renaissance Fund,venture,B,2014-08-20,3400000
Advanced Catheter Therapies,Biotechnology|Health Care|Life Sciences,Innova Memphis,seed,NA,2013-06-01,450000
Advanced Catheter Therapies,Biotechnology|Health Care|Life Sciences,Innova Memphis,venture,B,2014-08-20,3400000
Advanced Catheter Therapies,Biotechnology|Health Care|Life Sciences,Launch Tennessee,venture,B,2014-08-20,3400000
Advanced Catheter Therapies,Biotechnology|Health Care|Life Sciences,TriStar Technology Ventures,venture,B,2014-08-20,3400000
Advanced Cell Diagnostics,Biotechnology|Health Diagnostics,Kenson Ventures,venture,C,2015-06-18,2.2e+07
Advanced Cell Diagnostics,Biotechnology|Health Diagnostics,National Cancer Institute,grant,NA,2014-10-08,1400000
Advanced Cell Diagnostics,Biotechnology|Health Diagnostics,New Leaf Venture Partners,venture,B,2012-11-01,1.2e+07
Advanced Cell Diagnostics,Biotechnology|Health Diagnostics,New Leaf Venture Partners,venture,C,2015-06-18,2.2e+07
Advanced Cell Diagnostics,Biotechnology|Health Diagnostics,Summit Partners,venture,C,2015-06-18,2.2e+07
Advanced ICU Care,Health Care,Arboretum Ventures,venture,D,2011-11-29,8e+06
Advanced ICU Care,Health Care,Trident Capital,venture,D,2011-11-29,8e+06
Advanced ICU Care,Health Care,Versant Ventures,venture,D,2011-11-29,8e+06
Advent Therapeutics,Health and Wellness|Health Care|Therapeutics,Ben Franklin Technology Partners of Southeastern Pennsylvania,seed,NA,2014-08-20,50000
Aegis Surgical,Health Care,Asset Management Ventures (AMV),venture,NA,2014-03-13,NA
Aeglea BioTherapeutics,Biotechnology|Health Care|Therapeutics,ATX Tech Incubator,venture,NA,2014-01-09,1.2e+07
Aeglea BioTherapeutics,Biotechnology|Health Care|Therapeutics,KBI Biopharma,venture,A,2014-02-06,1.2e+07
Aeglea BioTherapeutics,Biotechnology|Health Care|Therapeutics,Lilly Ventures,venture,A,2014-02-06,1.2e+07
Aeglea BioTherapeutics,Biotechnology|Health Care|Therapeutics,Lilly Ventures,venture,B,2015-03-23,4.4e+07
Aeglea BioTherapeutics,Biotechnology|Health Care|Therapeutics,New Ground Ventures,venture,B,2015-03-23,4.4e+07
Aeglea BioTherapeutics,Biotechnology|Health Care|Therapeutics,UT Horizon Fund,venture,A,2014-02-06,1.2e+07
Aeglea BioTherapeutics,Biotechnology|Health Care|Therapeutics,UT Horizon Fund,venture,B,2015-03-23,4.4e+07
Aeglea BioTherapeutics,Biotechnology|Health Care|Therapeutics,Venrock,venture,B,2015-03-23,4.4e+07
AerovectRx,Health Care|Medical|Therapeutics,ATDC,seed,NA,2007-05-30,NA
AerovectRx,Health Care|Medical|Therapeutics,ATDC,seed,NA,2006-09-08,NA
AerovectRx,Health Care|Medical|Therapeutics,ATDC,venture,NA,2009-01-15,NA
AerovectRx,Health Care|Medical|Therapeutics,ATDC,seed,NA,2008-01-11,1200000
AerovectRx,Health Care|Medical|Therapeutics,ATDC,seed,NA,2008-08-04,NA
AerovectRx,Health Care|Medical|Therapeutics,Emergent Growth Fund,seed,NA,2006-09-08,NA
AerovectRx,Health Care|Medical|Therapeutics,Emergent Growth Fund,seed,NA,2008-01-11,1200000
AerovectRx,Health Care|Medical|Therapeutics,Georgia Venture Partners,seed,NA,2006-09-08,NA
AerovectRx,Health Care|Medical|Therapeutics,Georgia Venture Partners,seed,NA,2008-01-11,1200000
Aethon,Health Care,Ascension Ventures,venture,D,2005-11-30,1.1e+07
Aethon,Health Care,Draper Triangle,venture,D,2005-11-30,1.1e+07
Aethon,Health Care,Pacific Venture Group,venture,D,2005-11-30,1.1e+07
Aethon,Health Care,Salix Ventures,venture,D,2005-11-30,1.1e+07
Aethon,Health Care,Trident Capital,venture,D,2005-11-30,1.1e+07
Affineti Biologics,Health Care,Foundation Venture Capital Group,venture,NA,2011-06-18,5e+05
Affinium Pharmaceuticals,Biotechnology|Health Care|Pharmaceuticals,Forward Ventures,venture,B,2011-08-29,1.5e+07
Affinium Pharmaceuticals,Biotechnology|Health Care|Pharmaceuticals,Forward Ventures,debt_financing,NA,2013-09-11,11900000
Affinium Pharmaceuticals,Biotechnology|Health Care|Pharmaceuticals,Forward Ventures,venture,A,2007-03-26,1.8e+07
